index,adoptionStatusCd,age,animalSeq,classification,fileNm,filePath,foundPlace,gender,gu,hairColor,hitCnt,memo,modDtTm,regDtTm,regId,rescueDate,species,weight
99,3,2년령(추정),43325,2,23-2-181.jpg,202307/20230716111435230.jpg,중구 동서대로 1205 크린매트샵 주변,1,2,황백색,1639,양쪽귀외이염(까만분비물) & 온순 & 파보음성(7/16) & 화농성 콧물(7/26) & 기침(7/26),2023-07-26,2023-07-16,23-2-181,2023-07-15,랙돌,2.8kg
100,2,2년령(추정),43324,2,23-2-180.jpg,202307/20230716111357458.jpg,중구 태평로 133 인근,4,2,회백색,668,중성화수컷추정 & 온순 & 전신탈모 & 파보음성(7/16) & 화농성 콧물(7/26) & 기침(7/26),2023-07-26,2023-07-16,23-2-180,2023-07-15,페르시안 믹스,2.9kg
101,6,1년령(추정),43323,2,23-2-179.jpg,202307/20230715120558190.jpg,대종로 193-2번지 버스정류장 앞,1,2,삼색,46,교통사고 & 기립불능 & 멘탈반응거의소실 & 동공반사느림 & 복식호흡 & 양측후지심한부종 & 꼬리절단됨 & 저체온 & 골반골절 & 예후불량,2023-07-15,2023-07-15,23-2-179,2023-07-15,코리안숏헤어,4.6kg
102,9,4년령(추정),43322,1,23-2-178.jpg,202307/20230715120520384.jpg,유천동 267-30번지 주변,2,2,백색,607,*동물등록입소개체*칩존재 & 부정교합(언더) & 털심하게엉킴 & 항문주변발적 & 편측잠복고환 & 양측슬개골탈구 & 홍역음성(7/15) & 파보음성(7/15) & 코로나음성(7/15),2023-07-15,2023-07-15,23-2-178,2023-07-14,포메라이언,5.2kg
103,5,3개월령(추정),43321,2,23-1-211.jpg,202307/20230715120359420.jpg,자양사거리 인근,1,1,삼색,223,교통사고추정 & 우측복부피부천공 & 피하출혈 & 좌측후지파행 & 좌대퇴골골절 & 골반골절 & 파보음성(7/15),2023-07-21,2023-07-15,23-1-211,2023-07-15,코리안숏헤어,0.97kg
104,6,6개월령(추정),43320,2,23-5-129.jpg,202307/20230714011513003.jpg,읍내동 489-1번지 주변,5,5,황백색,254,교통사고 & 흑변 & 설사 & 양측후지파행 & 골반골절 & 좌측경골골절 & 요추골절 & 파보음성(7/14),2023-07-19,2023-07-14,23-5-129,2023-07-14,코리안숏헤어,1kg
105,7,9년령(추정),43319,1,23-3-228.jpg,202307/20230714114200302.jpg,용문동 243-21 인근,2,3,백색,2,현장반환,2023-07-14,2023-07-14,23-3-228,2023-07-14,스피츠,6kg(추정)
106,2,5년령(추정),43318,1,23-3-227.jpg,202307/20230714114132981.jpg,도마동 120-21 인근,4,3,황색,958,목줄착용 & 치석 & 홍역음성(7/14) & 파보음성(7/14) & 코로나음성(7/14),2023-08-05,2023-07-14,23-3-227,2023-07-13,푸들,4.8kg
107,5,3개월령(추정),43317,2,23-1-210.jpg,202307/20230714114056323.jpg,가양동물병원 인근,1,1,회백색,162,교통사고 & 잇몸창백 & 양측후지파행 & 꼬리쓸림상처 & 우측후지봉합흔적(봉합사남음) & 화농성콧물 & 양측골반골절 & 파보음성(7/14),2023-07-16,2023-07-14,23-1-210,2023-07-14,아메리칸숏헤어 믹스,0.66kg
108,7,3개월령(추정),43316,1,23-1-209.jpg,202307/20230714114014397.jpg,판암주공6단지 인근,2,1,흑백색,3,현장반환,2023-07-14,2023-07-14,23-1-209,2023-07-13,믹스,7kg(추정)
109,7,3개월령(추정),43315,1,23-1-208.jpg,202307/20230714113959410.jpg,판암주공6단지 인근,2,1,흑황색,3,현장반환,2023-07-14,2023-07-14,23-1-208,2023-07-13,믹스,7kg(추정)
110,2,3년령(추정),43314,3,23-2-177.jpg,202307/20230714041750712.jpg,안영동 280 번지 lpg주유소 주변,1,2,회백색,558,좌하안검 찢어진상처 & 구개열 & 복부에종괴 & 출혈,2023-07-14,2023-07-14,23-2-177,2023-07-13,토끼,2kg
111,2,1년령(추정),43313,1,23-2-176.jpg,202307/20230713040955071.jpg,대사동 충남대병원 주변,1,2,황색,355,목줄착용 & 마름 & 홍역음성(7/15) & 파보음성(7/15) & 코로나음성(7/15),2023-07-15,2023-07-13,23-2-176,2023-07-13,진도,12.5kg
112,4,6개월령(추정),43312,3,23-5-128.jpg,202307/20230713031632264.jpg,덕암북로96번길 58 주변,5,5,황백색,410,상태양호,2023-07-25,2023-07-13,23-5-128,2023-07-13,고슴도치,0.24kg
113,7,4년령(추정),43311,1,23-1-207.jpg,202307/20230713030315202.jpg,효동 현대@ 인근,2,1,황색,128,*동물등록입소개체*칩존재 & 모질상태불량 & 고환발적 & 홍역음성(7/13) & 파보음성(7/13) & 코로나음성(7/13),2023-07-14,2023-07-13,23-1-207,2023-07-13,포메라이언,5.37kg
114,4,5년령(추정),43310,1,23-1-206.jpg,202307/20230713030325231.jpg,동서대로 1668 인근,1,1,백색,1360,치석 & 송곳니잔존 & 홍역음성(7/13) & 파보음성(7/13) & 코로나음성(7/13) 좌측안검부종(7/20) & 파보음성(8/2) & 코로나음성(8/2),2023-08-05,2023-07-13,23-1-206,2023-07-13,말티즈,2.33kg
115,5,6개월령(추정),43309,2,,,신일서로85번길 75 주변,2,5,흑백색,4,교통사고 & 기립불능,2023-07-13,2023-07-13,23-5-127,2023-07-13,코리안숏헤어,2Kg(추정)
116,7,3년령(추정),43308,1,23-2-175.jpg,202307/20230713094151154.jpg,문화동 247-1번지 주변,2,2,백색,63,*동물등록개체* 칩존재,2023-07-13,2023-07-13,23-2-175,2023-07-12,포메라이언,4kg(추정)
117,2,2년령(추정),43307,1,23-4-220.jpg,202307/20230712040315826.jpg,궁동 432-12번지 주변,1,4,황백색,598,경계심 & 온순 & 치석 & 오른쪽손목에수액자국(반창고감겨있음) & 홍역음성(7/13) & 파보음성(7/13) & 코로나음성(7/13),2023-07-13,2023-07-12,23-4-220,2023-07-12,믹스,6.93kg
118,2,3년령(추정),43306,1,23-2-174.jpg,202307/20230712020102987.jpg,사정동 185-4번지 주변,1,2,흑백색,330,체리아이 & 목줄착용 & 양측눈체리아이 & 겁많음 & 홍역음성(7/12) & 파보음성(7/12) & 코로나음성(7/12) & 체리아이교정술(7/26),2023-07-26,2023-07-12,23-2-174,2023-07-12,믹스,5.4kg
119,3,3년령(추정),43305,1,23-4-219.jpg,202307/20230712020035864.jpg,어은동 한국항공우주연구원 주변,1,4,백색,1404,미용 & 만성외이염 & 피부상태불량 & 등반점 & 홍역음성(7/12) & 파보음성(7/12) & 코로나음성(7/12),2023-07-31,2023-07-12,23-4-219,2023-07-12,말티즈,4.7kg
120,3,2개월령(추정),43294,1,23-4-218.jpg,202307/20230711025423764.jpg,장대동 236-44 번지 주변,2,4,황색,917,유치잔존 & 홍역음성(7/11) & 파보음성(7/11) & 코로나음성(7/11),2023-07-12,2023-07-11,23-4-218,2023-07-11,믹스,1.2kg
121,3,4년령(추정),43293,1,23-3-226.jpg,202307/20230711025235702.jpg,가수원지구대 인근,4,3,황백색,936,홍역음성(7/11) & 파보음성(7/11) & 코로나음성(7/11)상안검교상(7/21) 우측 화농성 외이도염(7/21)설사(7/21)화농성콧물(7/21),2023-07-21,2023-07-11,23-3-226,2023-07-11,웰시코기,15.7kg
122,3,2년령(추정),43292,1,23-1-203.jpg,202307/20230711025152011.jpg,대동천좌안5길 31 인근,2,1,황백색,309,신고자입양희망 & 포피염 & 며느리발톱 & 홍역음성(7/11) & 파보음성(7/11) & 코로나음성(7/11) & 파보음성(8/3) & 코로나음성(8/3) & 귀 끝 & 양측 후지 피부병(8/5),2023-08-05,2023-07-11,23-1-203,2023-07-11,믹스,6.8kg
123,7,2019(년생),43291,1,,,복용북로 56 제이모터스 주변,2,4,황색,4,*동물등록개체*칩존재,2023-07-11,2023-07-11,23-4-217,2023-07-11,리트리버,40.00(Kg)
124,7,2020(년생),43290,1,,,반석동 반석 6단지 주변,1,4,흑황백색,23,,2023-07-11,2023-07-11,23-4-213,2023-07-10,믹스,6.00(Kg)
125,7,6개월령(추정),43289,1,,,반석동 반석 6단지 주변,1,4,백황색,17,,2023-07-11,2023-07-11,23-4-214,2023-07-10,믹스,3kg(추정)
126,4,3년령(추정),43288,1,23-4-215.jpg,202307/20230711052753344.jpg,봉명동 매드블럭 주변,1,4,백색,1119,미용 & 목줄 및 리드줄 착용 & 홍역음성(7/11) & 파보음성(7/11) & 코로나음성(7/11),2023-08-05,2023-07-11,23-4-215,2023-07-10,푸들,5.2kg
127,2,3년령(추정),43287,1,23-4-216.jpg,202307/20230711052823421.jpg,봉명동 매드블럭 주변,1,4,백색,626,미용 & 목줄 및 리드줄 착용 & 슬개골 탈구 & 비만 & 치석 & 홍역음성(7/11) & 파보음성(7/11) & 코로나음성(7/11),2023-07-12,2023-07-11,23-4-216,2023-07-10,푸들,5kg
128,2,2년령(추정),43286,1,23-1-202.jpg,202307/20230711100210566.jpg,석천로 75 인근,1,1,흑황색,777,슬개골 탈구 & 홍역음성(7/11) & 파보음성(7/11) & 코로나음성(7/11),2023-08-01,2023-07-11,23-1-202,2023-07-10,치와와,4.4kg
129,2,2년령(추정),43285,1,23-1-201.jpg,202307/20230711100135487.jpg,석천로 75 인근,1,1,흑황색,790,슬개골 탈구 & 홍역음성(7/11) & 파보음성(7/11) & 코로나음성(7/11),2023-08-01,2023-07-11,23-1-201,2023-07-10,치와와,5.3kg
130,6,3개월령(추정),43284,1,23-1-200.jpg,202307/20230711100040013.jpg,산내초 인근,1,1,흑황백색,811,진드기 & 피부상태불량 & 모낭염 & 홍역음성(7/11) & 파보음성(7/11) & 코로나음성(7/11),2023-08-03,2023-07-11,23-1-200,2023-07-09,믹스,3.6kg
131,4,3년령(추정),43283,1,23-1-199.jpg,202307/20230711100002089.jpg,합내로 1-8 인근,2,1,황백색,895,반도착용 & 겁많음 & 홍역음성(7/11) & 파보음성(7/11) & 코로나음성(7/11) & 파보음성(8/3) & 코로나음성(8/3),2023-08-04,2023-07-11,23-1-199,2023-07-09,킹찰스스파니엘,10.7kg
132,7,2021(년생),43282,1,,,송촌동 선비마을3단지 316동 주변,2,5,흑황색,43,*동물등록개체* 칩존재,2023-07-11,2023-07-11,23-5-124,2023-07-10,치와와,4(Kg)
133,5,2년령(추정),43281,2,23-4-212.jpg,202307/20230710125820547.jpg,봉산동 신구교 네거리 주변,1,4,삼색,76,교통사고 & 후지파행,2023-07-10,2023-07-10,23-4-212,2023-07-10,코리안숏헤어,4kg(추정)
134,5,2.5개월령(추정),43280,2,23-3-225.jpg,202307/20230710103641059.jpg,용문동 220-8 인근,2,3,회백색,316,우측후지파행 & 공격성향 & 파보음성(7/10),2023-07-14,2023-07-10,23-3-225,2023-07-09,코리안숏헤어,0.7kg
135,2,9년령(추정),43279,1,23-4-211.jpg,202307/20230710103457456.jpg,지족동 꿈에그린아파트 주변,2,4,황색,296,경계심심함 & 진드기 & 홍역음성(7/10) & 파보음성(7/10) & 코로나음성(7/10) & 입주변 및 좌측전지 상처봉합술(7/28),2023-08-03,2023-07-10,23-4-211,2023-07-10,진도,21kg
136,7,2022(년생),43278,1,23-5-123.jpg,202307/20230710103523887.jpg,덕암동 에브리식자재마트 주변,1,5,백색,103,목줄착용,2023-07-10,2023-07-10,23-5-123,2023-07-10,포메라이언,3(Kg)
137,2,5개월령(추정),43277,1,23-4-210.jpg,202307/20230709051658182.jpg,brt버스종점 주변,2,4,황색,731,가방채 발견 & 진드기 & 홍역음성(7/10) & 파보음성(7/10) & 코로나음성(7/10) & 파보음성(7/27) & 코로나음성(7/27)파보음성(8/3)코로나음성(8/3),2023-08-04,2023-07-09,23-4-210,2023-07-09,믹스,3.8kg
138,2,1년령(추정),43276,1,23-2-167.jpg,202307/20230709115016266.jpg,문화로 18 인근,2,2,백색,1287,전신탈모 & 피부까맣게변색 & 온순 & 홍역음성(7/9) & 파보음성(7/9) 코로나음성(7/9),2023-07-17,2023-07-09,23-2-167,2023-07-08,포메라이언,3.8kg
139,7,3년령(추정),43275,1,23-2-166.jpg,202307/20230709114930554.jpg,산성동 278-1 인근,2,2,황백색,115,*동물등록입소개체*칩존재 & 가슴줄착용 & 옷착용 & 온순 & 상태양호 & 홍역음성(7/9) & 파보음성(7/9) & 코로나음성(7/9),2023-07-10,2023-07-09,23-2-166,2023-07-08,믹스,4.9kg
140,4,8개월령(추정),43274,2,23-3-224.jpg,202307/20230708031104393.jpg,괴정로98번길 39 인근,2,3,흑백색,706,신고자입양희망 & 온순 & 털엉킴 & 상태양호 & 파보음성(7/9) & 파보음성(7/12) & 수양성설사(7/12) & 수양성설사(7/18) & 구내염(7/18) & 식욕소실(7/18) & 활력소실(7/18) & 임시보호(7/19),2023-07-22,2023-07-08,23-3-224,2023-07-08,페르시안 믹스,1.58kg
141,6,2년령(추정),43273,2,23-3-223.jpg,202307/20230708031023598.jpg,월평동 신진중고타이어 인근,5,3,회백색,16,교통사고,2023-07-08,2023-07-08,23-3-223,2023-07-08,아메리칸숏헤어 믹스,5kg(추정)
142,2,2년령(추정),43272,1,23-4-209.jpg,202307/20230708124038176.jpg,유성구 와룡로 206 대광로제비앙@ 주변,1,4,황백색,328,홍역음성(7/8) & 파보음성(7/8) & 코로나음성(7/8),2023-07-18,2023-07-08,23-4-209,2023-07-08,믹스,8.28kg
143,4,2년령(추정),43271,1,23-2-165.jpg,202307/20230708113544585.jpg,문창동 cu편의점 주변,4,2,백색,760,홍역음성(7/8) & 파보음성(7/8) & 코로나음성(7/8) 파보음성(7/22) 홍역음성(7/22)심장사상충음성(7/22)화농성콧물(7/22)기침(7/22),2023-07-23,2023-07-08,23-2-165,2023-07-08,말티즈,3.96kg
144,4,1년령(추정),43270,1,23-3-222.jpg,202307/20230707012807965.jpg,가장동 오거리 인근,2,3,황백색,1785,좌측상악송곳니유치잔존 & 부정교합(언더) & 편측잠복고환 & 홍역음성(7/7) & 파보음성(7/7) & 코로나음성(7/7),2023-07-25,2023-07-07,23-3-222,2023-07-06,포메라이언,2.5kg
145,2,3년령(추정),43269,1,23-2-164.jpg,202307/20230707025515020.jpg,호동 137-1 번지 주변,2,2,백색,436,진드기중감염 & 좌측귀뒤종괴 & 홍역음성(7/7) & 파보음성(7/7) & 코로나음성(7/7) & 혈설사(8/2) & 코로나음성(8/2) & 파보음성(8/2),2023-08-02,2023-07-07,23-2-164,2023-07-06,진도,15kg
146,7,2년령(추정),43268,1,23-3-221.jpg,202307/20230706030157339.jpg,내동 초 인근,1,3,황색,491,이마에흉터 & 양측슬개골탈구 & 외음부부종 & 발정출혈 & 마른기침 & 홍역음성(7/6) & 파보음성(7/6) & 코로나음성(7/6),2023-07-18,2023-07-06,23-3-221,2023-07-05,믹스,4.68kg
147,7,1년령(추정),43267,3,23-1-198.jpg,202307/20230706030119185.jpg,송촌남로11번길 116 인근,5,1,황색,356,우측눈앞출혈,2023-07-13,2023-07-06,23-1-198,2023-07-06,왕관앵무,0.07kg
148,4,7개월령(추정),43266,1,23-4-208.jpg,202307/20230706010407421.jpg,탑립동 탑립네거리 주변,1,4,회백색,1270,송곳니유치잔존 & 홍역음성(7/6) & 파보음성(7/6) & 코로나음성(7/6) &곰팡이성 피부염(7/21) & 코로나음성(7/22) & 파보음성(7/22) & 심장사상충 음성(7/22),2023-07-23,2023-07-06,23-4-208,2023-07-06,이탈리안그레이하운드,4.08kg
149,5,15일령(추정),43265,2,23-2-163.jpg,202307/20230706010333936.jpg,대둔산로137번길 45 주변,2,2,황백색,202,박스채발견 & 탯줄떨어지기전 & 주민참여임시보호예정,2023-07-07,2023-07-06,23-2-163,2023-07-06,코리안숏헤어,0.075kg
150,2,4개월령(추정),43264,2,23-3-220.jpg,202307/20230705055629482.jpg,괴정로 23 인근,5,3,황백색,903,교통사고추정 & 좌측후지심함부종 및 괴사 & 부패취 & 구더기증 & 우측후지1번째발가락심한염증 & 농배출 & 좌측후지발목뼈복합골절 & 대퇴골두골절 & 우측골반골절 & 파보음성(7/6),2023-08-04,2023-07-05,23-3-220,2023-07-05,코리안숏헤어,1.26kg
151,7,8년령(추정),43263,1,23-3-219.jpg,202307/20230705055547275.jpg,청사로 253 인근,1,3,황색,4,현장반환,2023-07-05,2023-07-05,23-3-219,2023-07-05,푸들,5kg(추정)
152,7,2년령(추정),43262,1,23-3-218.jpg,202307/20230705055423864.jpg,용문동 259-17 인근,1,3,황백색,110,,2023-07-06,2023-07-05,23-3-218,2023-07-05,시바,8kg(추정)
153,2,40일령(추정),43261,1,23-4-207.jpg,202307/20230705035719785.jpg,안산동 222-4번지 주변,1,4,백색,588,동시구조 & 진드기감염 & 귀끝 가슴 배 각질 및 탈모 & 옴진드기의심 & 모두유치 & 홍역음성(7/6) & 파보음성(7/6) & 코로나음성(7/6) & 회충증(7/11) & 피부상태불량(7/21) & 배 피부 구진 & 농포(7/29)파보음성(8/3)코로나음성(8/3) & 배 피부 구진 & 농포 호전(8/4) &,2023-08-04,2023-07-05,23-4-207,2023-07-05,믹스,4.1kg
154,2,40일령(추정),43260,1,23-4-206.jpg,202307/20230705035704743.jpg,안산동 222-4번지 주변,2,4,황백색,709,동시구조 & 전신진드기감염 & 귀끝 & 가슴 & 배 & 입주변 & 눈주변 탈모 및 각질 & 모두유치 & 홍역음성(7/6) & 파보음성(7/6) & 코로나음성(7/6) & 회충증(7/11) & 피부상태불량(7/21) & 배 피부 구진 & 농포(7/29)파보음성(8/3)코로나음성(8/3) &  배 피부 구진 & 농포 호전(8/4) & 좌측 후지 발목 상처(8/4),2023-08-04,2023-07-05,23-4-206,2023-07-05,믹스,3.6kg
155,4,3년령(추정),43259,1,23-1-197.jpg,202307/20230705030658412.jpg,가양동 355-22 인근,2,1,백색,980,신고자가 목줄 및 리드줄 착용 & 좌측상악어금니유치잔존 & 양측슬개골탈구 & 홍역음성(7/6) & 파보음성(7/6) & 코로나음성(7/6) 설사(7/10) 파보 음성(7/10) 코로나 음성(7/10) & 설사호전(7/12) 화농성 콧물(7/21),2023-07-22,2023-07-05,23-1-197,2023-07-05,말티즈,3.4kg
156,6,3개월령(추정),43258,2,23-1-196.jpg,202307/20230705030601837.jpg,새울로 147-26 인근,2,1,황백색,24,교통사고 추정 & 양측후지마비 & 양측후지및꼬리모두통증반사소실 & 근육소실 & 방광팽대 & 배뇨장애추정 & 척추골절 & 예후불량,2023-07-05,2023-07-05,23-1-196,2023-07-05,코리안숏헤어,0.9kg
157,7,1년령(추정),43257,1,23-4-205.jpg,202307/20230705030037330.jpg,원신흥동 566-2번지 주변,2,4,흑황색,4,현장반환,2023-07-06,2023-07-05,23-4-205,2023-07-05,오브차카,45kg(추정)
158,4,2년령(추정),43256,1,23-5-122.jpg,202307/20230704045521840.jpg,송촌동 선비마을5단지 주변,1,5,백색,1352,목줄착용 & 양측슬개골탈구 & 홍역음성(7/5) & 파보음성(7/5) & 코로나음성(7/5),2023-07-20,2023-07-04,23-5-122,2023-07-04,푸들,3.16kg
159,7,3년령(추정),43255,1,23-3-217.jpg,202307/20230704015434582.jpg,용문동 262 인근,1,3,흑황색,128,*동물등록개체* 칩존재 & 목줄착용 & 홍역음성(7/4) & 파보음성(7/4) & 코로나음성(7/4),2023-07-05,2023-07-04,23-3-217,2023-07-04,진도,19.3kg
160,7,7년령(추정),43254,1,23-3-215.jpg,202307/20230704011044699.jpg,변동 그린공원 인근,1,3,흑색,2,칩존재 & 현장반환,2023-07-04,2023-07-04,23-3-215,2023-07-02,믹스,5kg(추정)
161,7,14년령(추정),43253,1,23-3-214.jpg,202307/20230704010935826.jpg,변동 그린공원 인근,1,3,흑황색,3,칩존재 & 현장반환,2023-07-04,2023-07-04,23-3-214,2023-07-02,요크셔테리어,5kg(추정)
162,2,2년령(추정),43252,1,23-2-162.jpg,202307/20230704101946192.jpg,석교동 85-7 김선미미용실 주변,1,2,황백색,313,미용 & 목줄 및 리드줄 착용 & 양측 후지 며느리발톱 & 홍역음성(7/4) & 파보으성(7/4) & 코로나음성(7/4),2023-07-04,2023-07-04,23-2-162,2023-07-03,믹스,10kg
163,4,3개월령(추정),43249,1,23-4-202.jpg,202307/20230704101841547.jpg,원신흥동 574-3 향현빌 주변,1,4,황색,790,모두유치 & 홍역음성(7/4) & 파보음성(7/4) & 코로나음성(7/4),2023-07-18,2023-07-04,23-4-202,2023-07-03,시바,2.5kg
164,4,3개월령(추정),43248,1,23-4-203.jpg,202307/20230704101805226.jpg,원신흥동 574-3 향현빌 주변,1,4,흑황색,1055,모두유치 & 진드기 감염 & 홍역음성(7/4) & 파보음성(7/4) & 코로나음성(7/4),2023-07-18,2023-07-04,23-4-203,2023-07-03,미니핀,2.1kg
165,4,1주령(추정),43247,2,23-4-204.jpg,202307/20230703024809099.jpg,도룡동 스마트시티 201동 분리수거장 주변,1,4,흑색,757,주민참여 임시보호(7/3~9/3),2023-07-25,2023-07-03,23-4-204,2023-07-03,코리안숏헤어,0.2kg(추정)
166,2,3개월령(추정),43246,1,23-4-201.jpg,202307/20230703010716787.jpg,계산동 산39-2번지 주변,1,4,황백색,664,유치잔존 & 홍역음성(7/3) & 파보음성(7/3) & 코로나음성(7/3),2023-07-03,2023-07-03,23-4-201,2023-07-03,믹스,2.3kg
167,2,3개월령(추정),43245,1,23-4-200.jpg,202307/20230703010632910.jpg,계산동 산39-2번지 주변,2,4,황색,478,유치잔존 & 홍역음성(7/3) & 파보음성(7/3) & 코로나음성(7/3) & 파보음성(8/4) & 코로나음성(8/4),2023-08-05,2023-07-03,23-4-200,2023-07-03,믹스,3.9kg
168,4,3개월령(추정),43244,1,23-4-199.jpg,202307/20230703010600041.jpg,계산동 산39-2번지 주변,2,4,흑황색,294,유치잔존 & 홍역음성(7/3) & 파보음성(7/3) & 코로나음성(7/3) & 홍역음성(7/22) & 파보음성(7/22),2023-07-23,2023-07-03,23-4-199,2023-07-03,믹스,2.9kg
169,2,3개월령(추정),43243,1,23-4-198.jpg,202307/20230703010524433.jpg,계산동 산39-2번지 주변,1,4,흑황색,313,유치잔존 & 홍역음성(7/3) & 파보음성(7/3) & 코로나음성(7/3),2023-07-03,2023-07-03,23-4-198,2023-07-03,믹스,2.4kg
